rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,930899,156,8,3,candidate,"NULL_REG(r1) | NULL_REG(r2) | NULL_REG(r3)","r1=R11;r2=R10;r3=R9","benchmark_rexxcps_levelb_opt",507
809,1,1,1,6,over_3_symbols,"COPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | LOAD_REG_INT(r4,c2)","r1=R3;r2=R4;r3=R7;c1=string@1498128;r4=R5;c2=int:2","trace",14773
810,1,1,1,6,over_3_symbols,"COPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | LOAD_REG_STRING(r4,c2)","r1=R23;r2=R3;r3=R25;c1=string@28800;r4=R24;c2=string@1499320","trace",15128
811,1,1,1,5,over_3_symbols,"FCOPY_REG_REG(r1,r2) | FGT_REG_REG_FLOAT(r3,r1,c1) | BRT_ID_REG(c2,r3)","r1=R12;r2=R22;r3=R89;c1=float@93128;c2=label@2215","benchmark_rexxcps_levelb_opt",2201
812,1,1,1,7,over_3_symbols,"FDIV_REG_FLOAT_REG(r1,c1,r2) | LOAD_REG_INT(r3,c2) | LOAD_REG_INT(r4,c3)","r1=R103;c1=float@102288;r2=R28;r3=R105;c2=int:0;r4=R102;c3=int:5","benchmark_rexxcps_levelb_opt",2453
813,1,1,1,6,over_3_symbols,"FDIV_REG_REG_FLOAT(r1,r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c3)","r1=R21;c1=float@19968;r2=R35;c2=int:1;r3=R34;c3=int:2","benchmark_rexxcps_levelb_opt",359
814,1,1,1,6,over_3_symbols,"FDIV_REG_REG_FLOAT(r1,r2,c1) | FSUB_REG_REG_REG(r3,r1,r4) | ICOPY_REG_REG(r1,r5)","r1=R107;r2=R12;c1=float@19968;r3=R24;r4=R21;r5=R20","benchmark_rexxcps_levelb_opt",2363
815,1,1,1,7,over_3_symbols,"FDIV_REG_REG_REG(r1,r2,r3) | LOAD_REG_STRING(r4,c1) | LOAD_REG_INT(r5,c2)","r1=R28;r2=R24;r3=R107;r4=R105;c1=string@9008;r5=R106;c2=int:1","benchmark_rexxcps_levelb_opt",2376
816,1,1,1,7,over_3_symbols,"FNDBLNK_REG_REG_REG(r1,r2,r3) | IEQ_REG_REG_REG(r4,r5,r6) | BRF_ID_REG(c1,r4)","r1=R5;r2=R3;r3=R7;r4=R10;r5=R0;r6=R14;c1=label@122","word",88
817,1,1,1,4,over_3_symbols,"FSUB_REG_REG_REG(r1,r2,r3) | ICOPY_REG_REG(r2,r4) | ITOF_REG(r2)","r1=R24;r2=R107;r3=R21;r4=R20","benchmark_rexxcps_levelb_opt",2367
818,1,1,1,4,over_3_symbols,"GETATTRS_REG_REG_INT(r1,r2,c1) | INE_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1)","r1=R14;r2=R17;c1=int:0;c2=label@170","benchmark_rexxcps_levelb_opt",32
819,1,1,1,5,over_3_symbols,"GETATTRS_REG_REG_INT(r1,r2,c1) | INE_REG_REG_INT(r1,r1,c2) | BRF_ID_REG(c3,r1)","r1=R11;r2=R17;c1=int:0;c2=int:2;c3=label@69","benchmark_rexxcps_levelb_opt",43
820,1,1,1,4,over_3_symbols,"GETATTRS_REG_REG_INT(r1,r2,c1) | ITOS_REG(r1) | APPEND_REG_REG(r3,r1)","r1=R30;r2=R17;c1=int:0;r3=R33","benchmark_rexxcps_levelb_opt",237
821,1,1,1,7,over_3_symbols,"IADD_REG_REG_INT(r1,r1,c1) | FNDBLNK_REG_REG_REG(r2,r3,r4) | IEQ_REG_REG_REG(r5,r1,r6)","r1=R0;c1=int:1;r2=R5;r3=R3;r4=R7;r5=R10;r6=R14","word",84
822,1,1,1,7,over_3_symbols,"ICOPY_REG_REG(r1,r2) | BRTPANDT_ID_REG_INT(c1,r3,c2) | LOAD_REG_STRING(r4,c3)","r1=R10;r2=R14;c1=label@37;r3=R15;c2=int:256;r4=R1;c3=string@312160","left",22
823,1,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | IEQ_REG_REG_REG(r2,r1,r3) | BRF_ID_REG(c1,r2)","r1=R13;r2=R16;r3=R11;c1=label@218","verify",202
824,1,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | ITOF_REG(r1) | FDIV_REG_REG_REG(r3,r4,r1)","r1=R107;r2=R20;r3=R28;r4=R24","benchmark_rexxcps_levelb_opt",2371
825,1,1,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | LOAD_REG_INT(r4,c1)","r1=R23;r2=R20;r3=R18;c1=int:0;r4=R33","benchmark_rexxcps_levelb_opt",189
826,1,1,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | SETSTRPOS_REG_REG(r3,r1) | SUBSTRING_REG_REG_REG(r4,r3,r5)","r1=R40;r2=R31;r3=R20;r4=R59;r5=R2","_typedformat",1074
827,1,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r2) | LOAD_REG_STRING(r3,c1)","r1=R20;r2=R33;r3=R19;c1=string@6672","benchmark_rexxcps_levelb_opt",162
828,1,1,1,5,over_3_symbols,"IEQ_REG_REG_INT(r1,r2,c1) | BRT_ID_REG(c2,r1) | IGT_REG_REG_REG(r1,r3,r2)","r1=R13;r2=R8;c1=int:0;c2=label@146;r3=R22","verify",135
829,1,1,1,7,over_3_symbols,"IEQ_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | ILT_REG_REG_INT(r4,r5,c2)","r1=R10;r2=R0;r3=R14;c1=label@122;r4=R11;r5=R5;c2=int:0","word",92
830,1,1,1,5,over_3_symbols,"IGTE_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | ILT_REG_REG_REG(r1,r2,r3)","r1=R16;r2=R6;c1=int:0;c2=label@202;r3=R5","verify",191
831,1,1,1,6,over_3_symbols,"IGT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | APPENDCHAR_REG_REG(r3,r4)","r1=R60;r2=R2;c1=int:0;c2=label@1087;r3=R0;r4=R32","_typedformat",1061
832,1,1,1,6,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | LOAD_REG_FLOAT(r4,c2)","r1=R33;r2=R35;r3=R34;c1=label@2266;r4=R22;c2=float@14360","benchmark_rexxcps_levelb_opt",369
833,1,1,1,5,over_3_symbols,"ILT_REG_REG_REG(r1,r2,r3) | ICOPY_REG_REG(r4,r1) | IEQ_REG_REG_REG(r1,r4,r5)","r1=R16;r2=R6;r3=R5;r4=R13;r5=R11","verify",198
834,1,1,1,5,over_3_symbols,"INE_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1) | GETATTRS_REG_REG_INT(r2,r3,c1)","r1=R14;c1=int:0;c2=label@170;r2=R11;r3=R17","benchmark_rexxcps_levelb_opt",36
835,1,1,1,6,over_3_symbols,"ISUB_REG_REG_INT(r1,r2,c1) | ISUB_REG_REG_INT(r3,r4,c1) | IGT_REG_REG_REG(r5,r1,r3)","r1=R12;r2=R22;c1=int:1;r3=R14;r4=R8;r5=R15","verify",168
836,1,1,1,5,over_3_symbols,"ITOF_REG(r1) | FDIV_REG_REG_REG(r2,r3,r1) | LOAD_REG_STRING(r4,c1)","r1=R107;r2=R28;r3=R24;r4=R105;c1=string@9008","benchmark_rexxcps_levelb_opt",2374
837,1,1,1,2,candidate,"ITOS_REG(r1) | APPEND_REG_REG(r2,r1) | SAY_REG(r2)","r1=R18;r2=R107","benchmark_rexxcps_levelb_opt",2356
838,1,1,1,4,over_3_symbols,"ITOS_REG(r1) | SCONCAT_REG_STRING_REG(r2,c1,r1) | SCONCAT_REG_REG_STRING(r2,r2,c2)","r1=R20;r2=R101;c1=string@95992;c2=string@96128","benchmark_rexxcps_levelb_opt",2266
839,1,1,1,7,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | LOAD_REG_STRING(r3,c2) | LOAD_REG_INT(r4,c3)","r1=R15;r2=R17;c1=int:2;r3=R31;c2=string@5376;r4=R29;c3=int:4","benchmark_rexxcps_levelb_opt",103
840,1,1,1,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | RNE_REG_REG_STRING(r3,r1,c2) | UNLINK_REG(r1)","r1=R15;r2=R17;c1=int:1;r3=R13;c2=string@4496","benchmark_rexxcps_levelb_opt",72
841,1,1,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | STOI_REG(r1) | ICOPY_REG_REG(r3,r1)","r1=R33;r2=R17;c1=int:2;r3=R20","benchmark_rexxcps_levelb_opt",156
842,1,1,1,5,over_3_symbols,"LOAD_REG_FLOAT(r1,c1) | LOAD_REG_FLOAT(r2,c1) | LOAD_REG_INT(r3,c2)","r1=R24;c1=float@14360;r2=R28;r3=R33;c2=int:1","benchmark_rexxcps_levelb_opt",294
843,1,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r3,c1) | ICOPY_REG_REG(r2,r1)","r1=R0;c1=int:1;r2=R2;r3=R1","trace",14476
844,1,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | CALL_REG_FUNC_REG(r3,c2,r2)","r1=R18;c1=int:0;r2=R33;r3=R1;c2=func@9184","benchmark_rexxcps_levelb_opt",192
845,1,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | RET()","r1=R22;c1=int:0;r2=R30;c2=int:1","trace",15140
846,1,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | SETTP_REG_INT(r3,c1)","r1=R105;c1=int:0;r2=R102;c2=int:5;r3=R104","benchmark_rexxcps_levelb_opt",2457
847,1,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | SWAP_REG_REG(r3,r4)","r1=R105;c1=int:1;r2=R102;c2=int:5;r3=R103;r4=R12","benchmark_rexxcps_levelb_opt",2284
848,1,1,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_STRING(r2,c2) | GETATTRS_REG_REG_INT(r3,r4,c3)","r1=R20;c1=int:100;r2=R19;c2=string@2552;r3=R14;r4=R17;c3=int:0","benchmark_rexxcps_levelb_opt",26
849,1,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | STRLEN_REG_REG(r2,r3) | IEQ_REG_REG_INT(r4,r2,c1)","r1=R2;c1=int:0;r2=R3;r3=R0;r4=R12","verify",61
850,1,1,1,5,over_3_symbols,"LOAD_REG_STRING(r1,c1) | GETATTRS_REG_REG_INT(r2,r3,c2) | INE_REG_REG_INT(r2,r2,c2)","r1=R19;c1=string@2552;r2=R14;r3=R17;c2=int:0","benchmark_rexxcps_levelb_opt",29
851,1,1,1,5,over_3_symbols,"LOAD_REG_STRING(r1,c1) | ICOPY_REG_REG(r2,r3) | SETSTRPOS_REG_REG(r4,r2)","r1=R59;c1=string@28800;r2=R40;r3=R31;r4=R20","_typedformat",1071
852,1,1,1,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | SWAP_REG_REG(r3,r4)","r1=R31;c1=string@5376;r2=R29;c2=int:4;r3=R30;r4=R15","benchmark_rexxcps_levelb_opt",107
853,1,1,1,5,over_3_symbols,"MINATTRS_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r1,c1) | LOAD_REG_STRING(r3,c2)","r1=R17;c1=int:2;r2=R15;r3=R31;c2=string@5376","benchmark_rexxcps_levelb_opt",100
854,1,1,1,5,over_3_symbols,"MINATTRS_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r1,c1) | RNE_REG_REG_STRING(r3,r2,c2)","r1=R17;c1=int:1;r2=R15;r3=R13;c2=string@4496","benchmark_rexxcps_levelb_opt",69
855,1,1,1,3,candidate,"MINATTRS_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r1,c1) | STOI_REG(r2)","r1=R17;c1=int:2;r2=R33","benchmark_rexxcps_levelb_opt",153
856,1,1,1,5,over_3_symbols,"NULL_REG(r1) | BRTPANDT_ID_REG_INT(c1,r2,c2) | COPY_REG_REG(r3,r2)","r1=R26;c1=label@23;r2=R112;c2=int:512;r3=R17","benchmark_rexxcps_levelb_opt",12
857,1,1,1,4,over_3_symbols,"NULL_REG(r1) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c1)","r1=R9;r2=R3;c1=int:0;r3=R0","left",58
858,1,1,1,5,over_3_symbols,"NULL_REG(r1) | LOAD_REG_INT(r2,c1) | STRLEN_REG_REG(r3,r4)","r1=R11;r2=R2;c1=int:0;r3=R3;r4=R0","verify",59
859,1,1,1,5,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | BRTPANDT_ID_REG_INT(c1,r3,c2)","r1=R25;r2=R26;c1=label@23;r3=R112;c2=int:512","benchmark_rexxcps_levelb_opt",10
860,1,1,1,1,candidate,"NULL_REG(r1) | RXVERS_REG(r1) | RET_REG(r1)","r1=R0","version",10
861,1,1,1,5,over_3_symbols,"REQ_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | BR_ID(c3)","r1=R107;r2=R103;c1=string@99904;c2=label@2408;c3=label@2451","benchmark_rexxcps_levelb_opt",2399
862,1,1,1,4,over_3_symbols,"RNE_REG_REG_STRING(r1,r2,c1) | UNLINK_REG(r2) | BRF_ID_REG(c2,r1)","r1=R13;r2=R15;c1=string@4496;c2=label@100","benchmark_rexxcps_levelb_opt",76
863,1,1,1,5,over_3_symbols,"SAY_REG(r1) | BGE_ID_REG_INT(c1,r2,c2) | SAY_STRING(c3)","r1=R33;c1=label@271;r2=R20;c2=int:100;c3=string@12904","benchmark_rexxcps_levelb_opt",263
864,1,1,1,5,over_3_symbols,"SAY_REG(r1) | FDIV_REG_REG_FLOAT(r1,r2,c1) | FSUB_REG_REG_REG(r3,r1,r4)","r1=R107;r2=R12;c1=float@19968;r3=R24;r4=R21","benchmark_rexxcps_levelb_opt",2361
865,1,1,1,3,candidate,"SAY_REG(r1) | SAY_STRING(c1) | SAY_STRING(c2)","r1=R107;c1=string@464;c2=string@103048","benchmark_rexxcps_levelb_opt",2487
866,1,1,1,3,candidate,"SAY_REG(r1) | SCONCAT_REG_STRING_REG(r1,c1,r2) | SAY_REG(r1)","r1=R33;c1=string@11056;r2=R27","benchmark_rexxcps_levelb_opt",221
867,1,1,1,6,over_3_symbols,"SAY_STRING(c1) | FDIV_REG_FLOAT_REG(r1,c2,r2) | LOAD_REG_INT(r3,c3)","c1=string@464;r1=R103;c2=float@102288;r2=R28;r3=R105;c3=int:0","benchmark_rexxcps_levelb_opt",2451
868,1,1,1,5,over_3_symbols,"SAY_STRING(c1) | LOAD_REG_INT(r1,c2) | CALL_REG_FUNC_REG(r2,c3,r1)","c1=string@12904;r1=R33;c2=int:0;r2=R4;c3=func@13304","benchmark_rexxcps_levelb_opt",269
869,1,1,1,3,candidate,"SAY_STRING(c1) | SAY_STRING(c2) | RET_INT(c3)","c1=string@464;c2=string@103048;c3=int:0","benchmark_rexxcps_levelb_opt",2489
870,1,1,1,4,over_3_symbols,"SAY_STRING(c1) | SCONCAT_REG_STRING_REG(r1,c2,r2) | SAY_REG(r1)","c1=string@10384;r1=R33;c2=string@10704;r2=R1","benchmark_rexxcps_levelb_opt",215
871,1,1,1,4,over_3_symbols,"SCONCAT_REG_REG_REG(r1,r2,r3) | SCONCAT_REG_REG_STRING(r1,r1,c1) | SAY_REG(r1)","r1=R107;r2=R101;r3=R100;c1=string@96912","benchmark_rexxcps_levelb_opt",2312
872,1,1,1,3,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | CONCAT_REG_REG_STRING(r1,r1,c2) | SAY_REG(r1)","r1=R33;c1=string@12232;c2=string@2384","benchmark_rexxcps_levelb_opt",255
873,1,1,1,4,over_3_symbols,"SCONCAT_REG_REG_STRING(r1,r1,c1) | CONCAT_REG_REG_STRING(r1,r1,c2) | SCONCAT_REG_REG_STRING(r1,r1,c3)","r1=R107;c1=string@12232;c2=string@2384;c3=string@98104","benchmark_rexxcps_levelb_opt",2344
874,1,1,1,5,over_3_symbols,"SCONCAT_REG_REG_STRING(r1,r1,c1) | GETATTRS_REG_REG_INT(r2,r3,c2) | ITOS_REG(r2)","r1=R33;c1=string@11576;r2=R30;r3=R17;c2=int:0","benchmark_rexxcps_levelb_opt",233
875,1,1,1,6,over_3_symbols,"SCONCAT_REG_REG_STRING(r1,r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c3)","r1=R101;c1=string@96328;r2=R105;c2=int:1;r3=R102;c3=int:5","benchmark_rexxcps_levelb_opt",2280
876,1,1,1,4,over_3_symbols,"SCONCAT_REG_REG_STRING(r1,r1,c1) | SAY_REG(r1) | CONCAT_REG_STRING_REG(r1,c2,r2)","r1=R107;c1=string@96912;c2=string@97264;r2=R19","benchmark_rexxcps_levelb_opt",2316
877,1,1,1,3,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | SAY_REG(r1) | SAY_STRING(c2)","r1=R107;c1=string@102688;c2=string@464","benchmark_rexxcps_levelb_opt",2483
878,1,1,1,5,over_3_symbols,"SCONCAT_REG_REG_STRING(r1,r1,c1) | SCONCAT_REG_REG_STRING(r1,r1,c2) | LOAD_REG_INT(r2,c3)","r1=R101;c1=string@2384;c2=string@96328;r2=R105;c3=int:1","benchmark_rexxcps_levelb_opt",2276
879,1,1,1,4,over_3_symbols,"SCONCAT_REG_REG_STRING(r1,r1,c1) | SCONCAT_REG_REG_STRING(r1,r1,c2) | SCONCAT_REG_REG_STRING(r1,r1,c3)","r1=R101;c1=string@96128;c2=string@2384;c3=string@96328","benchmark_rexxcps_levelb_opt",2272
880,1,1,1,5,over_3_symbols,"SCONCAT_REG_STRING_REG(r1,c1,r2) | SAY_REG(r1) | CONCAT_REG_STRING_REG(r1,c2,r3)","r1=R33;c1=string@11056;r2=R27;c2=string@11432;r3=R19","benchmark_rexxcps_levelb_opt",223
881,1,1,1,5,over_3_symbols,"SCONCAT_REG_STRING_REG(r1,c1,r2) | SAY_REG(r1) | SCONCAT_REG_STRING_REG(r1,c2,r3)","r1=R33;c1=string@10704;r2=R1;c2=string@11056;r3=R27","benchmark_rexxcps_levelb_opt",217
882,1,1,1,4,over_3_symbols,"SCONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2) | SAY_REG(r1)","r1=R107;c1=string@102552;r2=R101;c2=string@102688","benchmark_rexxcps_levelb_opt",2479
883,1,1,1,5,over_3_symbols,"SCONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2) | SCONCAT_REG_REG_STRING(r1,r1,c3)","r1=R101;c1=string@95992;r2=R20;c2=string@96128;c3=string@2384","benchmark_rexxcps_levelb_opt",2268
884,1,1,1,3,candidate,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_INT(r1,c1)","r1=R0;r2=R2;c1=int:1","trace",14471
885,1,1,1,5,over_3_symbols,"SETATTRS_REG_INT(r1,c1) | SETOBJTYPE_REG_STRING(r1,c2) | LOAD_REG_STRING(r2,c3)","r1=R1;c1=int:22;c2=string@35;r2=R2;c3=string@1497880","trace",14458
886,1,1,1,6,over_3_symbols,"SETNUMSTD_INT(c1) | BRTPANDT_ID_REG_INT(c2,r1,c3) | LOAD_REG_STRING(r2,c4)","c1=int:1;c2=label@22;r1=R21;c3=int:256;r2=R0;c4=string@1498088","verify",8
887,1,1,1,2,candidate,"SETNUMSTD_INT(c1) | NULL_REG(r1) | RXVERS_REG(r1)","c1=int:1;r1=R0","version",8
888,1,1,1,6,over_3_symbols,"SETOBJTYPE_REG_STRING(r1,c1) | LOAD_REG_STRING(r2,c2) | LINKATTR1_REG_REG_INT(r3,r1,c3)","r1=R1;c1=string@35;r2=R2;c2=string@1497880;r3=R0;c3=int:6","trace",14461
889,1,1,1,5,over_3_symbols,"SETSTRPOS_REG_REG(r1,r2) | SUBSTRING_REG_REG_REG(r3,r1,r4) | APPEND_REG_REG(r5,r3)","r1=R20;r2=R40;r3=R59;r4=R2;r5=R0","_typedformat",1077
890,1,1,1,4,over_3_symbols,"SETTP_REG_INT(r1,c1) | NULL_REG(r2) | NULL_REG(r3)","r1=R22;c1=int:0;r2=R1;r3=R3","verify",44
891,1,1,1,2,candidate,"STOI_REG(r1) | ICOPY_REG_REG(r2,r1) | UNLINK_REG(r1)","r1=R33;r2=R20","benchmark_rexxcps_levelb_opt",160
892,1,1,1,6,over_3_symbols,"STRCHAR_REG_REG_REG(r1,r2,r3) | IEQ_REG_REG_INT(r4,r1,c1) | BRT_ID_REG(c2,r4)","r1=R1;r2=R0;r3=R2;r4=R12;c1=int:77;c2=label@92","verify",77
893,1,1,1,7,over_3_symbols,"STRCHAR_REG_REG_REG(r1,r2,r3) | POSCHAR_REG_REG_REG(r4,r5,r1) | IGTE_REG_REG_INT(r6,r4,c1)","r1=R7;r2=R19;r3=R12;r4=R6;r5=R20;r6=R16;c1=int:0","verify",183
894,1,1,1,5,over_3_symbols,"STRLEN_REG_REG(r1,r2) | IEQ_REG_REG_INT(r3,r1,c1) | BRT_ID_REG(c2,r3)","r1=R8;r2=R19;r3=R13;c1=int:0;c2=label@146","verify",132
895,1,1,1,6,over_3_symbols,"SUBSTRING_REG_REG_REG(r1,r2,r3) | APPEND_REG_REG(r4,r1) | LOAD_REG_STRING(r5,c1)","r1=R59;r2=R20;r3=R2;r4=R0;r5=R36;c1=string@28800","_typedformat",1080
896,1,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | COPY_REG_REG(r3,r1) | LOAD_REG_STRING(r4,c1)","r1=R3;r2=R6;r3=R23;r4=R25;c1=string@28800","trace",15125
897,1,1,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | SCONCAT_REG_REG_REG(r3,r4,r5) | SCONCAT_REG_REG_STRING(r3,r3,c1)","r1=R12;r2=R103;r3=R107;r4=R101;r5=R100;c1=string@96912","benchmark_rexxcps_levelb_opt",2309
898,1,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | UNLINK_REG(r1) | INE_REG_REG_INT(r3,r4,c1)","r1=R15;r2=R30;r3=R33;r4=R13;c1=int:0","benchmark_rexxcps_levelb_opt",126
899,1,1,1,5,over_3_symbols,"UNLINK_REG(r1) | INE_REG_REG_INT(r2,r3,c1) | BRF_ID_REG(c2,r2)","r1=R15;r2=R33;r3=R13;c1=int:0;c2=label@153","benchmark_rexxcps_levelb_opt",129
900,1,1,1,4,over_3_symbols,"UNLINK_REG(r1) | LOAD_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r3,c1)","r1=R0;c1=int:1;r2=R2;r3=R1","trace",14474
901,1,1,1,5,over_3_symbols,"UNLINK_REG(r1) | LOAD_REG_STRING(r2,c1) | ILT_REG_REG_INT(r1,r3,c2)","r1=R33;r2=R19;c1=string@6672;r3=R20;c2=int:1","benchmark_rexxcps_levelb_opt",165
